ID;COMMODITY;SITE_NAME;COMPANY_NA;STATE_LOCA;COUNTY;LATITUDE;LONGITUDE;PLANT_MIN
5080;Sand and Gravel;Sand & Gravel Operation;J & S Gravel, Inc.;Minnesota;Red Lake;4778205;-9634136;M/P
5081;Sand and Gravel;Pronk Pit & Mill;Pronk Ready Mix, Inc.;Minnesota;Rock;4382643;-9610232;M/P
5082;Sand and Gravel;Luverne Wash Plant;Northern Con-Agg, Inc.;Minnesota;Rock;4367241;-9616035;M/P
5083;Sand and Gravel;Coons Pit;Coons Aggregate Supply;Minnesota;Saint Louis;4692884;-9235756;M/P
5084;Sand and Gravel;Jammer Lake Pit;Seppi Bros. Concrete Products Corp.;Minnesota;Saint Louis;4765496;-9261452;M/P
5085;Sand and Gravel;Sand & Gravel Operation;Prior Lake Aggregates, Inc.;Minnesota;Scott;4472092;-9338393;M/P
5086;Sand and Gravel;Weckman Pit;W. M. Mueller & Sons, Inc.;Minnesota;Scott;4476879;-9357121;M/P
5087;Sand and Gravel;Shakopee Sand & Gravel, Inc.;Shakopee Sand & Gravel, Inc.;Minnesota;Scott;447744;-934712;M/P
5088;Sand and Gravel;Plaisteds Pit;Plaisted Companies, Inc.;Minnesota;Sherburne;4534503;-9356409;M/P
5089;Sand and Gravel;Utz Pit;Granite City Ready-Mix, Inc.;Minnesota;Sherburne;4552983;-9409876;M/P
5090;Sand and Gravel;Elk River Wash Plant;Barton Sand & Gravel Co.;Minnesota;Sherburne;4537716;-9355826;M/P
5091;Sand and Gravel;Elk River Plant;Aggregate Industries, Inc.;Minnesota;Sherburne;4536545;-935657;M/P
5092;Sand and Gravel;Sand & Gravel Operation;Midwest Asphalt Corp.;Minnesota;Sherburne;453818;-93566;M/P
5093;Sand and Gravel;Sand & Gravel Operations;W. M. Mueller & Sons, Inc.;Minnesota;Sibley;4463722;-9383908;M/P
5094;Sand and Gravel;El-Jay Screen Plant;W. M. Mueller & Sons, Inc.;Minnesota;Sibley;4473355;-9395856;M/P
5095;Sand and Gravel;Richmond Pit;Granite City Ready-Mix, Inc.;Minnesota;Stearns;4543392;-9457764;M/P
5096;Sand and Gravel;Sand & Gravel Operations;Stommes Construction Co., Inc.;Minnesota;Stearns;4552778;-9428368;M/P
5097;Sand and Gravel;Stearns Aggregate;Randy Kramer Excavating, Inc.;Minnesota;Stearns;4533866;-9430312;M/P
5098;Sand and Gravel;Medford Pit #1;Crane Creek Construction, Inc.;Minnesota;Steele;4418923;-9323649;M/P
5099;Sand and Gravel;Hope Pit;Southern Minnesota Construction Co., Inc.;Minnesota;Steele;4393601;-9326289;M/P
5100;Sand and Gravel;Benson Gravel Co;Benson Gravel Co.;Minnesota;Swift;451901;-9532146;M/P
5101;Sand and Gravel;Menahga Concrete Pit;Menahga Concrete Products, Inc.;Minnesota;Wadena;4668132;-9511245;M/P
5102;Sand and Gravel;Nelson Plant;Aggregate Industries, Inc.;Minnesota;Washington;4478099;-9299119;M/P
5103;Sand and Gravel;Lakeland Plant;Aggregate Industries, Inc.;Minnesota;Washington;449544;-9276871;M/P
5104;Sand and Gravel;Barton Pit 766;Barton Sand & Gravel Co.;Minnesota;Washington;4534472;-9356291;M/P
5105;Sand and Gravel;Scandia Crushing & Wash Plant;Barton Sand & Gravel Co.;Minnesota;Washington;4526993;-9287897;M/P
5106;Sand and Gravel;Plant #36;Milestone Materials;Minnesota;Winona;4394655;-9202055;M/P
5107;Sand and Gravel;Annandale Rock Products Pit;Annandale Rock Products, Inc.;Minnesota;Wright;4532818;-9408992;M/P
5108;Sand and Gravel;Cloverhill;Bacco Materials, Inc.;Mississippi;Adams;3163132;-9128814;M/P
5109;Sand and Gravel;Mitchell Pit & Plant;Nelson Materials, Inc.;Mississippi;Carroll;333617;-901617;M/P
5110;Sand and Gravel;Byrnes Plant #19;Green Bros. Gravel Co., Inc.;Mississippi;Claiborne;319658;-909591;M/P
5111;Sand and Gravel;Johnston Pit;Johnston's Sand & Gravel, Inc.;Mississippi;Clarke;318576;-887567;M/P
5112;Sand and Gravel;Mr. Charley Perry;Mississippi Limestone Corp.;Mississippi;Coahoma;3438328;-9062568;M/P
5113;Sand and Gravel;Crystal Springs Gravel (#306);Martin Marietta Aggregates;Mississippi;Copiah;319703;-903453;M/P
5114;Sand and Gravel;Sojourner Pit/Plant;D & B Sand & Gravel Co, Inc.;Mississippi;Copiah;3189634;-9023641;M/P
5115;Sand and Gravel;Krystal Gravel;Krystal Gravel;Mississippi;Copiah;3192549;-9028784;M/P
5116;Sand and Gravel;Marx Plant #22;Green Bros. Gravel Co., Inc.;Mississippi;Copiah;319732;-903345;M/P
5117;Sand and Gravel;Bailey Pit;Bacco Materials, Inc.;Mississippi;Copiah;3174147;-901954;M/P
5118;Sand and Gravel;Hazelhurst Pit;W. G. Yates & Sons Construction Co.;Mississippi;Copiah;3187572;-9038723;M/P
5119;Sand and Gravel;Bridgforth Plant;Memphis Stone & Gravel Co.;Mississippi;De Soto;3494039;-8989243;M/P
5120;Sand and Gravel;Love Pit;Memphis Stone & Gravel Co.;Mississippi;De Soto;347505;-899916;M/P
5121;Sand and Gravel;"Green ""T"" Plant";Memphis Stone & Gravel Co.;Mississippi;De Soto;3485316;-8996332;M/P
5122;Sand and Gravel;Anderson Plant;Memphis Stone & Gravel Co.;Mississippi;De Soto;3479165;-8995135;M/P
5123;Sand and Gravel;Glendale Operations;Standard Gravel Co., Inc.;Mississippi;Forrest;313614;-892772;M/P
5124;Sand and Gravel;Blue Lake Mine;Braughn Sand & Gravel, Inc.;Mississippi;Forrest;313215;-891935;M/P
5125;Sand and Gravel;Tribble Pit;Nelson Materials, Inc.;Mississippi;Grenada;338261;-899025;M/P
5126;Sand and Gravel;Twin L Pit;Twin L Construction, Inc.;Mississippi;Harrison;303817;-891973;M/P
5127;Sand and Gravel;Sand Operation;Newell Sand & Gravel;Mississippi;Harrison;3043455;-891117;M/P
5128;Sand and Gravel;Jackson Mine;Tri-State Brick & Tile Co., Inc.;Mississippi;Hinds;323569;-901814;M/P
5129;Sand and Gravel;Hammett Mine & Plant # 2;Hammett Gravel Co.;Mississippi;Holmes;3309027;-9013123;M/P
5130;Sand and Gravel;R & S Sand & Gravel Pit (#549);Martin Marietta Aggregates;Mississippi;Itawamba;342528;-882497;M/P
5131;Sand and Gravel;Bush Sand & Gravel;Bush Construction Co., Inc.;Mississippi;Jasper;3187253;-8896192;M/P
5132;Sand and Gravel;Prestiss Pit;Tanner Construction Co., Inc.;Mississippi;Jefferson Davis;315931;-899138;M/P
5133;Sand and Gravel;Sand & Gravel Operation;Oxford Sand Co., Inc.;Mississippi;Lafayette;3440034;-8939507;M/P
5134;Sand and Gravel;Thames Pit;Bacco Materials, Inc.;Mississippi;Lawrence;3148156;-9018328;M/P
5135;Sand and Gravel;Macedonia Pit;Oddee Smith & Sons, Inc.;Mississippi;Lincoln;3163344;-9052305;M/P
5136;Sand and Gravel;Brookhaven Gravel Plant;Dickerson & Bowen, Inc.;Mississippi;Lincoln;315652;-904109;M/P
5137;Sand and Gravel;Palmer/Bowlin Pit;Apac Mississippi, Inc.;Mississippi;Lowndes;334667;-883956;M/P
5138;Sand and Gravel;Robinson Pit;Apac Mississippi, Inc.;Mississippi;Lowndes;3348181;-8841427;M/P
5139;Sand and Gravel;Parker Pit;Parker Sand & Gravel;Mississippi;Lowndes;3365996;-8842732;M/P
5140;Sand and Gravel;Sanders Plant;Bacco Materials, Inc.;Mississippi;Lowndes;3366135;-8842513;M/P
5141;Sand and Gravel;Weyerhaeuser/Air Base Plant;Bacco Materials, Inc.;Mississippi;Lowndes;3368571;-8837486;M/P
5142;Sand and Gravel;Sand Road Operation;Baldwin Sand & Gravel;Mississippi;Lowndes;335385;-883646;M/P
5143;Sand and Gravel;Afb Plant;Hollaway Trucking Co., Inc.;Mississippi;Lowndes;3364046;-8841898;M/P
5144;Sand and Gravel;Columbia Pit;Standard Gravel Co., Inc.;Mississippi;Marion;312375;-898139;M/P
5145;Sand and Gravel;Foxworth;Reid & Sons Sand & Gravel;Mississippi;Marion;313211;-89884;M/P
5146;Sand and Gravel;Amory Pit #1;Mississippi Gravel Sales, Inc.;Mississippi;Monroe;340417;-884675;M/P
5147;Sand and Gravel;Baldwin Pit;Baldwin Sand & Gravel;Mississippi;Monroe;3380138;-8846707;M/P
5148;Sand and Gravel;Baldwin Sand & Gravel;W. G. Yates & Sons Construction Co.;Mississippi;Monroe;3368938;-8841001;M/P
5149;Sand and Gravel;Scribner Pit;Apac Mississippi, Inc.;Mississippi;Monroe;337023;-884171;M/P
5150;Sand and Gravel;Batesville Plant;Memphis Stone & Gravel Co.;Mississippi;Panola;342925;-899794;M/P
5151;Sand and Gravel;Evans Pit;Evans Sand & Gravel Co.;Mississippi;Panola;343845;-8988783;M/P
5152;Sand and Gravel;Twelve Oaks Pit;Stockstill Huey, Inc.;Mississippi;Pearl River;305068;-897168;M/P
5153;Sand and Gravel;Hutchinson Island #1;Hutchinson Island Mining Corp.;Mississippi;Pearl River;305898;-89797;M/P
5154;Sand and Gravel;Sanroc, Inc.;Sanroc, Inc.;Mississippi;Pearl River;30526;-896606;M/P
5155;Sand and Gravel;Pit 1;Perkinston Sand & Gravel Co.;Mississippi;Stone;307908;-891403;M/P
5156;Sand and Gravel;Benefield Sand Co., Inc.;Benefield Sand Co., Inc.;Mississippi;Tippah;347686;-889801;M/P
5157;Sand and Gravel;Riverside Gravel Pit #2;Dickerson & Bowen, Inc.;Mississippi;Walthall;3119704;-9025192;M/P
5158;Sand and Gravel;Fly Plant;Memphis Stone & Gravel Co.;Mississippi;Yalobusha;3391912;-8988324;M/P
5159;Sand and Gravel;Winstead Pit;Hammett Gravel Co.;Mississippi;Yazoo;328614;-902408;M/P
5160;Sand and Gravel;Zeiglerville Mine;Hammett Gravel Co.;Mississippi;Yazoo;328288;-902495;M/P
5161;Sand and Gravel;St. Joseph Plant #8;Holliday Sand & Gravel Co.;Missouri;Buchanan;3975;-948333;M/P
5162;Sand and Gravel;Dredge #6025;Capital Sand Co., Inc.;Missouri;Callaway;385881;-9217361;M/P
5163;Sand and Gravel;Classifying Dredge #06040;Capital Sand Co., Inc.;Missouri;Callaway;385803;-921337;M/P
5164;Sand and Gravel;Dredge #5;Cape Girardeau Sand Co., Inc.;Missouri;Cape Girardeau;3732147;-8950697;M/P
5165;Sand and Gravel;Wayland Sand Pit #51;Ideal Ready Mix Co., Inc.;Missouri;Clark;4040156;-915667;M/P
5166;Sand and Gravel;Randolph Dredge & Plant #9;Holliday Sand & Gravel Co.;Missouri;Clay;3915361;-9448909;M/P
5167;Sand and Gravel;Dredge #6020;Capital Sand Co., Inc.;Missouri;Franklin;3854481;-9215888;M/P
5168;Sand and Gravel;Va Mines Div.;Havin Materials Service, Inc.;Missouri;Franklin;3833122;-9094922;M/P
5169;Sand and Gravel;Stoner Pit;Stoner Sand & Gravel;Missouri;Harrison;4037742;-9388736;M/P
5170;Sand and Gravel;Sand & Gravel Dredge;Kimaterials, Inc.;Missouri;Lincoln;3895114;-9074387;M/P
5171;Sand and Gravel;Taylor Sand & Gravel Pit;Central Stone Co.;Missouri;Marion;3994235;-9152401;M/P
5172;Sand and Gravel;Sand & Gravel Operation;Hermann Sand & Gravel, Inc.;Missouri;Montgomery;387333;-914667;M/P
5173;Sand and Gravel;Taylor Dredge;Taylor Sand & Gravel Co.;Missouri;Pemiscot;3620636;-896652;M/P
5174;Sand and Gravel;Havin Materials Service, Inc.;Havin Materials Service, Inc.;Missouri;Phelps;378083;-918667;M/P
5175;Sand and Gravel;Jerome Plant #11;Capital Sand Co., Inc.;Missouri;Phelps;379488;-918791;M/P
5176;Sand and Gravel;Riverside Plant #11;Holliday Sand & Gravel Co.;Missouri;Platte;3917624;-9462767;M/P
5177;Sand and Gravel;Cave Sand & Gravel;Woodlane Rentals Partnership;Missouri;Pulaski;378672;-92248;M/P
5178;Sand and Gravel;Mark V Dredge;Jotori Dredging, Inc.;Missouri;Saint Charles;3865608;-9077622;M/P
5179;Sand and Gravel;St. Charles Sand Co.;St. Charles Sand Co.;Missouri;Saint Louis;38781;-904092;M/P
5180;Sand and Gravel;Winter Bros. Operation;Winter Bros. Materials Co.;Missouri;Saint Louis;3850083;-906167;M/P
5181;Sand and Gravel;Dredge St. Charles;Limited Leasing Co.;Missouri;Saint Louis;387833;-904667;M/P
5182;Sand and Gravel;Queenfish Dredge;Jotori Dredging, Inc.;Missouri;Saint Louis;385333;-902667;M/P
5183;Sand and Gravel;Triples Material;S & G Sand & Gravel, Inc.;Missouri;Saint Louis;3854297;-9049889;M/P
5184;Sand and Gravel;Dredge Gateway;Limited Leasing Co;Missouri;Saint Louis;3878306;-9047213;M/P
5185;Sand and Gravel;Pre-Mix Plant;General Materials Co.;Missouri;Saint Louis;385;-906167;M/P
5186;Sand and Gravel;Simpson Materials;Simpson Materials Co., Inc.;Missouri;Saint Louis;385333;-904667;M/P
5187;Sand and Gravel;Ranken Location;Simpson Materials Co., Inc.;Missouri;Saint Louis;3854294;-9049869;M/P
5188;Sand and Gravel;Bauman Sand & Gravel;Base Rock Materials, Inc.;Missouri;Sainte Genevieve;379516;-900772;M/P
5189;Sand and Gravel;Brenda Kay Construction, Inc.;Brenda Kay Construction, Inc.;Missouri;Scott;370916;-895442;M/P
5190;Sand and Gravel;Brown Pit & Plant;Brown Sand & Gravel Co., Inc.;Missouri;Stoddard;368667;-899;M/P
5191;Sand and Gravel;Table Rock Gravel Plant;Table Rock Asphalt Construction Co., Inc.;Missouri;Taney;365833;-932333;M/P
5192;Sand and Gravel;M. Manier Sand & Gravel;M. Manier, Inc.;Missouri;Texas;373333;-9195;M/P
5193;Sand and Gravel;Plant #19;Fisher Sand & Gravel Co.;Montana;Dawson;471431;-1049572;M/P
5194;Sand and Gravel;Sand & Gravel Operations;Montgomery Construction Co.;Montana;Fergus;4725786;-1093122;M/P
5195;Sand and Gravel;Pit #1;Mcelroy & Wilken, Inc.;Montana;Flathead;482035;-1142999;M/P
5196;Sand and Gravel;Crushing Plant #1;Schellinger Construction Co.;Montana;Flathead;4837308;-11419433;M/P
5197;Sand and Gravel;Crushing Plant #2;Schellinger Construction Co.;Montana;Flathead;4837308;-11419433;M/P
5198;Sand and Gravel;Carlson Pit;Carlson Sand & Gravel Co.;Montana;Flathead;483469;-11430067;M/P
5199;Sand and Gravel;Wash Plant;Lhc, Inc.;Montana;Flathead;4825332;-11435746;M/P
5200;Sand and Gravel;Pit #1 Wash Plant;Mcelroy & Wilken, Inc.;Montana;Flathead;4816996;-11442651;M/P
5201;Sand and Gravel;Belgrade Pit;Jtl Group, Inc.;Montana;Gallatin;457635;-1111564;M/P
5202;Sand and Gravel;Tmc Wash Plant;Tmc, Inc.;Montana;Gallatin;4575693;-11113975;M/P
5203;Sand and Gravel;Otto Gravel Crushing;Otto Construction, Inc.;Montana;Hill;4855539;-10979351;M/P
5204;Sand and Gravel;Polson Ready Mix Concrete;Polson Ready Mix Concrete, Inc.;Montana;Lake;4766897;-11411078;M/P
5205;Sand and Gravel;The Hollow;Montana Rock Products;Montana;Lake;4771833;-1142478;M/P
5206;Sand and Gravel;Valley Sand & Gravel;Valley Excavating;Montana;Lewis And Clark;4661646;-11203168;M/P
5207;Sand and Gravel;Gravel Pit;Green Mountain Construction;Montana;Mineral;472121;-11493673;M/P
5208;Sand and Gravel;Grant Creek Pit;Jtl Group, Inc.;Montana;Missoula;468247;-1139541;M/P
5209;Sand and Gravel;Missoula Ready Mix Concrete;Polson Ready Mix Concrete, Inc.;Montana;Missoula;474043;-1138804;M/P
5210;Sand and Gravel;Target Range;Jtl Group, Inc.;Montana;Missoula;468983;-1140507;M/P
5211;Sand and Gravel;North Site;Jtl Group, Inc.;Montana;Missoula;4684294;-11407468;M/P
5212;Sand and Gravel;Gardiner & Livingston Pits;Sts Gravel;Montana;Park;456762;-1104982;M/P
5213;Sand and Gravel;Belzer Pit;Fossum Ready Mix, Inc.;Montana;Valley;482685;-1065531;M/P
5214;Sand and Gravel;Wash Plant;Jtl Group, Inc.;Montana;Yellowstone;4574805;-10862165;M/P
5215;Sand and Gravel;Krug Sand & Gravel;William Krug Sand & Gravel;Montana;Yellowstone;456339;-1087654;M/P
5216;Sand and Gravel;Billings Div. Pit;Jtl Group, Inc.;Montana;Yellowstone;457471;-1086211;M/P
5217;Sand and Gravel;Sand & Gravel Operations;Jtl Group, Inc.;Montana;Yellowstone;45859;-108412;M/P
5218;Sand and Gravel;Billings Operation;H. L. Ostermiller Construction, Inc.;Montana;Yellowstone;458495;-1084357;M/P
5219;Sand and Gravel;T & F Pit & Plant;T & F Sand & Gravel, Inc.;Nebraska;Buffalo;4071507;-9937882;M/P
5220;Sand and Gravel;Newark Pit;Broadfoot Sand & Gravel, Inc.;Nebraska;Buffalo;4070798;-9910347;M/P
5221;Sand and Gravel;Broadfoot Pit #2;Broadfoot Sand & Gravel, Inc.;Nebraska;Buffalo;4067062;-9911003;M/P
5222;Sand and Gravel;Pit #73, Bellwood;Central Sand & Gravel Co.;Nebraska;Butler;4134853;-9732002;M/P
5223;Sand and Gravel;Pit #5, Cullom;Lyman-Richey Sand & Gravel Co.;Nebraska;Cass;410383;-960317;M/P
5224;Sand and Gravel;Pit #8, Oreapolis;Lyman-Richey Sand & Gravel Co.;Nebraska;Cass;4104878;-9593292;M/P
5225;Sand and Gravel;Gravel Pit;Hartington Gravel, Inc.;Nebraska;Cedar;4262565;-9723273;M/P
5226;Sand and Gravel;Brodrick;Deweese Sand & Gravel, Inc.;Nebraska;Clay;403767;-981536;M/P
5227;Sand and Gravel;Main Pit;Arps Gravel & Concrete, Inc.;Nebraska;Colfax;414196;-9706392;M/P
5228;Sand and Gravel;West Point;Stalp Gravel Co.;Nebraska;Cuming;418511;-967325;M/P
5229;Sand and Gravel;Ne Sand & Gravel Pit;Nebraska Sand & Gravel, Inc.;Nebraska;Cuming;42001;-9697783;M/P
5230;Sand and Gravel;Gates Pit;Paulsen, Inc.;Nebraska;Custer;416628;-996131;M/P
5231;Sand and Gravel;Kirkpatrick Pit;Paulsen, Inc.;Nebraska;Dawson;408983;-1001422;M/P
5232;Sand and Gravel;Lexington Pit;Paulsen, Inc.;Nebraska;Dawson;407355;-9973835;M/P
5233;Sand and Gravel;Fremont East Pit;Western Sand & Gravel Co.;Nebraska;Dodge;414053;-964808;M/P
5234;Sand and Gravel;Pit #47, Fremont;Lyman-Richey Sand & Gravel Co.;Nebraska;Dodge;4145773;-9640917;M/P
5235;Sand and Gravel;Pit #1 Valley;Hartford Sand & Gravel Co;Nebraska;Douglas;412714;-963336;M/P
5236;Sand and Gravel;Valley Plant #11;Lyman-Richey Sand & Gravel Co.;Nebraska;Douglas;4127002;-963446;M/P
5237;Sand and Gravel;Sand Plant #4;Mallard Sand & Gravel Co.;Nebraska;Douglas;412939;-963365;M/P
5238;Sand and Gravel;Amman Pit;Amman Sand & Gravel;Nebraska;Franklin;4006857;-988777;M/P
5239;Sand and Gravel;Pit #77, Grand Island;Central Sand & Gravel Co.;Nebraska;Hall;4091858;-9830935;M/P
5240;Sand and Gravel;Lassen Pit;Hooker Bros. Sand & Gravel, Inc.;Nebraska;Hall;4092017;-9830663;M/P
5241;Sand and Gravel;Sand & Gravel Dredge;Island Landhandlers, Inc.;Nebraska;Hall;408669;-983894;M/P
5242;Sand and Gravel;Plant #2;Hooker Bros. Sand & Gravel, Inc.;Nebraska;Hall;409122;-983153;M/P
5243;Sand and Gravel;Schaaf Pit;Deweese Sand & Gravel, Inc.;Nebraska;Hall;408469;-984303;M/P
5244;Sand and Gravel;Mowitz Pit;Overland Sand & Gravel Co.;Nebraska;Hamilton;410792;-979778;M/P
5245;Sand and Gravel;Trenton Pit & Plant;Carl Whitney Sand & Gravel, Inc.;Nebraska;Hitchcock;401778;-1009097;M/P
5246;Sand and Gravel;Pollock Main Pit;Pollock Redimix, Inc.;Nebraska;Holt;422744;-983167;M/P
5247;Sand and Gravel;Elba Pit;Tri-County Sand & Gravel, Inc.;Nebraska;Howard;412569;-985306;M/P
5248;Sand and Gravel;Pit #89, St. Paul;Central Sand & Gravel Co.;Nebraska;Howard;412531;-98462;M/P
5249;Sand and Gravel;Boyden Pit;Consolidated Sand & Gravel Co.;Nebraska;Jefferson;401364;-972125;M/P
5250;Sand and Gravel;Meyer Pit;Consolidated Sand & Gravel Co.;Nebraska;Jefferson;401072;-971936;M/P
5251;Sand and Gravel;W & R Pit;Consolidated Sand & Gravel Co.;Nebraska;Jefferson;402517;-973339;M/P
5252;Sand and Gravel;Ogallala Pit;Paulsen, Inc.;Nebraska;Keith;4111785;-10172463;M/P
5253;Sand and Gravel;Ogallala;Simon Contractors;Nebraska;Keith;411219;-1016931;M/P
5254;Sand and Gravel;Center Pit & Plant #3;Backus Sand & Gravel Co.;Nebraska;Knox;426172;-978894;M/P
5255;Sand and Gravel;North Platte Pit #1;Gayman Sand & Gravel Co.;Nebraska;Lincoln;411356;-1007239;M/P
5256;Sand and Gravel;North Platte Pit;Paulsen, Inc.;Nebraska;Lincoln;4114179;-10076469;M/P
5257;Sand and Gravel;Summerville Pit;Western Materials, Inc.;Nebraska;Lincoln;4116314;-10077831;M/P
5258;Sand and Gravel;Pit #76, Norfolk;Central Sand & Gravel Co.;Nebraska;Madison;4200747;-9744555;M/P
5259;Sand and Gravel;Eagle Pit;Overland Sand & Gravel Co.;Nebraska;Merrick;411494;-97995;M/P
5260;Sand and Gravel;Backus Pit;Backus Sand & Gravel Co.;Nebraska;Pierce;4216783;-97458;M/P
5261;Sand and Gravel;Po-#2 Pit;Central Sand & Gravel Co.;Nebraska;Platte;414522;-974822;M/P
5262;Sand and Gravel;Pit #75, Genoa;Central Sand & Gravel Co.;Nebraska;Platte;4144505;-9766848;M/P
5263;Sand and Gravel;Pit #79;Central Sand & Gravel Co.;Nebraska;Platte;414494;-974789;M/P
5264;Sand and Gravel;Johnson Plant 2;Johnson Sand & Gravel Corp.;Nebraska;Polk;413442;-974736;M/P
5265;Sand and Gravel;Louisville West Pit;Western Sand & Gravel Co.;Nebraska;Sarpy;4101485;-9619225;M/P
5266;Sand and Gravel;Pit #49, Gretna;Lyman-Richey Sand & Gravel Co.;Nebraska;Sarpy;411035;-963175;M/P
5267;Sand and Gravel;Riha Pit #3;Mallard Sand & Gravel Co.;Nebraska;Sarpy;4100945;-9619132;M/P
5268;Sand and Gravel;Sarpy County Pit;City Wide Rock & Excavation;Nebraska;Sarpy;410569;-960856;M/P
5269;Sand and Gravel;Abel Spur;Western Sand & Gravel Co.;Nebraska;Saunders;410781;-963508;M/P
5270;Sand and Gravel;Big Sandy Pit & Plant;Western Sand & Gravel Co.;Nebraska;Saunders;411217;-963439;M/P
5271;Sand and Gravel;Pilger Sand & Gravel;S & S Willer, Inc.;Nebraska;Stanton;42;-970658;M/P
5272;Sand and Gravel;Belvidere Pit;Nichols Construction Co.;Nebraska;Thayer;402469;-975636;M/P
5273;Sand and Gravel;Bresley Pit;Ulrich Gravel, Inc.;Nebraska;Valley;416577;-9894712;M/P
5274;Sand and Gravel;Baller Pit;Overland Sand & Gravel Co.;Nebraska;York;407722;-974245;M/P
5275;Sand and Gravel;Bertagnolli Pit;T. E. Bertagnolli & Associates;Nevada;Carson City;391785;-119685;M/P
5276;Sand and Gravel;Desert Mountain Aggregate Pit;A & K Earth Movers, Inc.;Nevada;Churchill;392502;-1188091;M/P
5277;Sand and Gravel;Buffalo Road Pit;Wmk Transit Mix;Nevada;Clark;361065;-1152735;M/P
5278;Sand and Gravel;Spring Mountain Pit;Wells Cargo, Inc.;Nevada;Clark;3616717;-11526255;M/P
5279;Sand and Gravel;Nipton Quarry;Whiting Bros Construction Co., Inc.;Nevada;Clark;3613716;-11503438;M/P
5280;Sand and Gravel;Charlie Brown Pit;Charlie Brown Construction Co., Inc.;Nevada;Clark;3567783;-11533633;M/P
5281;Sand and Gravel;Money Pit;Southern Nevada Liteweight, Inc.;Nevada;Clark;362314;-1151211;M/P
5282;Sand and Gravel;Lone Mountain Pit #1;Las Vegas Paving Corp.;Nevada;Clark;3624806;-11533274;M/P
5283;Sand and Gravel;Boot Leg Canyon Pit;Boulder Sand & Gravel, Inc.;Nevada;Clark;359766;-1148731;M/P
5284;Sand and Gravel;Stock Lone Mountain Pit & Mill;Southern Nevada Paving, Inc;Nevada;Clark;3623448;-115115;M/P
5285;Sand and Gravel;American Pit #1;American Sand & Gravel Co., Inc.;Nevada;Clark;361908;-115063;M/P
5286;Sand and Gravel;Airway  #1;Airway Rock Products, Inc.;Nevada;Clark;362026;-115027;M/P
5287;Sand and Gravel;Sand & Gravel Operations;Hollywood Gravel Co., Lp;Nevada;Clark;36108;-1149803;M/P
5288;Sand and Gravel;Goldstrike Pit;Custom Crushing, Inc.;Nevada;Clark;3593;-1149208;M/P
5289;Sand and Gravel;Quality Pit;Bulldog Equipment Co.;Nevada;Clark;362397;-1152144;M/P
5290;Sand and Gravel;Pipes Paving Pit;Pipes Paving, Inc.;Nevada;Clark;362407;-1153215;M/P
